topic,category,std_residual,track,significant,direction
selenium-webdriver,scope_ambiguity,-1.548118414358446,tags,FALSE,not_significant
google-sheets,scope_ambiguity,-2.3587789454318546,tags,TRUE,under_represented
elasticsearch,scope_ambiguity,-0.7285431070520123,tags,FALSE,not_significant
google-apps-script,scope_ambiguity,-5.12826509017337,tags,TRUE,under_represented
templates,scope_ambiguity,1.4142257325649001,tags,FALSE,not_significant
ruby-on-rails-3,scope_ambiguity,-3.4765036428568177,tags,TRUE,under_represented
security,scope_ambiguity,6.3619959474745995,tags,TRUE,over_represented
variables,scope_ambiguity,-0.48668328274320344,tags,FALSE,not_significant
machine-learning,scope_ambiguity,1.4129426593223806,tags,FALSE,not_significant
flask,scope_ambiguity,-3.9117714802141625,tags,TRUE,under_represented
sql-server-2008,scope_ambiguity,7.54408800516462,tags,TRUE,over_represented
exception,scope_ambiguity,7.249787008529847,tags,TRUE,over_represented
tkinter,scope_ambiguity,-4.315360420450323,tags,TRUE,under_represented
delphi,scope_ambiguity,0.5969457469642285,tags,FALSE,not_significant
nginx,scope_ambiguity,-1.534108414362749,tags,FALSE,not_significant
listview,scope_ambiguity,-4.700994583859876,tags,TRUE,under_represented
haskell,scope_ambiguity,-0.136879874580358,tags,FALSE,not_significant
debugging,scope_ambiguity,2.1927955285685017,tags,TRUE,over_represented
asynchronous,scope_ambiguity,0.8294973396389141,tags,FALSE,not_significant
jpa,scope_ambiguity,-2.5705748598450207,tags,TRUE,under_represented
jsp,scope_ambiguity,-3.0879976515708183,tags,TRUE,under_represented
web-scraping,scope_ambiguity,-5.21444233520877,tags,TRUE,under_represented
gradle,scope_ambiguity,1.4326396780230466,tags,FALSE,not_significant
batch-file,scope_ambiguity,0.5852022515753061,tags,FALSE,not_significant
generics,scope_ambiguity,4.676469517489428,tags,TRUE,over_represented
xamarin,scope_ambiguity,-2.6964581337839495,tags,TRUE,under_represented
pdf,scope_ambiguity,-0.3232258095806168,tags,FALSE,not_significant
google-cloud-platform,scope_ambiguity,-1.2451828396861695,tags,FALSE,not_significant
wcf,scope_ambiguity,-0.5191917497338644,tags,FALSE,not_significant
amazon-s3,scope_ambiguity,-0.5014482427574792,tags,FALSE,not_significant
ssl,scope_ambiguity,0.36745858546730215,tags,FALSE,not_significant
testing,scope_ambiguity,2.19451406223986,tags,TRUE,over_represented
jenkins,scope_ambiguity,-1.4079716207427377,tags,FALSE,not_significant
npm,scope_ambiguity,-1.6236763886766001,tags,FALSE,not_significant
unix,scope_ambiguity,1.7463852405562608,tags,FALSE,not_significant
recursion,scope_ambiguity,5.534769760363434,tags,TRUE,over_represented
ionic-framework,scope_ambiguity,0.4075954613942593,tags,FALSE,not_significant
network-programming,scope_ambiguity,1.545204437310121,tags,FALSE,not_significant
google-app-engine,scope_ambiguity,-1.8572368863004831,tags,FALSE,not_significant
visual-studio-2010,scope_ambiguity,-0.395708361993537,tags,FALSE,not_significant
mongoose,scope_ambiguity,-2.9829300648477255,tags,TRUE,under_represented
assembly,scope_ambiguity,5.49857437023701,tags,TRUE,over_represented
.net-core,scope_ambiguity,0.581034216036571,tags,FALSE,not_significant
android-fragments,scope_ambiguity,-2.876815689286837,tags,TRUE,under_represented
math,scope_ambiguity,9.264539366680856,tags,TRUE,over_represented
join,scope_ambiguity,1.724652853659337,tags,FALSE,not_significant
winapi,scope_ambiguity,1.5483462963459327,tags,FALSE,not_significant
svg,scope_ambiguity,-1.336938806774492,tags,FALSE,not_significant
rust,scope_ambiguity,1.0412661174967452,tags,FALSE,not_significant
animation,scope_ambiguity,-0.8488246207251691,tags,FALSE,not_significant
session,scope_ambiguity,0.5001742711305056,tags,FALSE,not_significant
intellij-idea,scope_ambiguity,-2.459190565169476,tags,TRUE,under_represented
django-models,scope_ambiguity,-2.8507930943432718,tags,TRUE,under_represented
laravel-5,scope_ambiguity,-1.3208084960905853,tags,FALSE,not_significant
curl,scope_ambiguity,-1.8328777757987833,tags,FALSE,not_significant
hadoop,scope_ambiguity,-1.1480178526275404,tags,FALSE,not_significant
javascript,quantifier_distribution,-7.428587464066569,tags,TRUE,under_represented
python,quantifier_distribution,0.9687989484493723,tags,FALSE,not_significant
java,quantifier_distribution,-3.2568530890556975,tags,TRUE,under_represented
c#,quantifier_distribution,-1.6113657842959639,tags,FALSE,not_significant
php,quantifier_distribution,-3.2528893621787294,tags,TRUE,under_represented
android,quantifier_distribution,-14.303047998320508,tags,TRUE,under_represented
html,quantifier_distribution,-5.519979562675816,tags,TRUE,under_represented
jquery,quantifier_distribution,-4.890590452850551,tags,TRUE,under_represented
c++,quantifier_distribution,1.4639618117139785,tags,FALSE,not_significant
css,quantifier_distribution,-0.8614005447739134,tags,FALSE,not_significant
sql,quantifier_distribution,20.736456289591267,tags,TRUE,over_represented
ios,quantifier_distribution,-5.931079453944605,tags,TRUE,under_represented
mysql,quantifier_distribution,12.02410227778747,tags,TRUE,over_represented
r,quantifier_distribution,10.612141947185256,tags,TRUE,over_represented
reactjs,quantifier_distribution,-5.417115951510551,tags,TRUE,under_represented
node.js,quantifier_distribution,-4.191961749409507,tags,TRUE,under_represented
arrays,quantifier_distribution,1.6779809406210633,tags,FALSE,not_significant
c,quantifier_distribution,-0.5070702792519708,tags,FALSE,not_significant
asp.net,quantifier_distribution,-2.380523010759877,tags,TRUE,under_represented
json,quantifier_distribution,-6.323243473697913,tags,TRUE,under_represented
.net,quantifier_distribution,3.3303070256594274,tags,TRUE,over_represented
sql-server,quantifier_distribution,14.444981082185269,tags,TRUE,over_represented
python-3.x,quantifier_distribution,-0.8512363530869184,tags,FALSE,not_significant
ruby-on-rails,quantifier_distribution,-0.9568244594706568,tags,FALSE,not_significant
swift,quantifier_distribution,-6.4050359992396295,tags,TRUE,under_represented
django,quantifier_distribution,-4.5860004730343915,tags,TRUE,under_represented
angular,quantifier_distribution,-5.47343806024681,tags,TRUE,under_represented
objective-c,quantifier_distribution,-3.4821259831531997,tags,TRUE,under_represented
excel,quantifier_distribution,11.152816437213502,tags,TRUE,over_represented
pandas,quantifier_distribution,5.71228262972923,tags,TRUE,over_represented
regex,quantifier_distribution,4.6187183199423405,tags,TRUE,over_represented
angularjs,quantifier_distribution,-4.865670537824975,tags,TRUE,under_represented
typescript,quantifier_distribution,-4.853088901424605,tags,TRUE,under_represented
ruby,quantifier_distribution,-1.7718250010237817,tags,FALSE,not_significant
linux,quantifier_distribution,1.5831960741275408,tags,FALSE,not_significant
ajax,quantifier_distribution,-4.8319914188067115,tags,TRUE,under_represented
iphone,quantifier_distribution,-3.43284401908432,tags,TRUE,under_represented
vba,quantifier_distribution,6.845626763714924,tags,TRUE,over_represented
xml,quantifier_distribution,-0.843777087532668,tags,FALSE,not_significant
laravel,quantifier_distribution,-1.7983120603386886,tags,FALSE,not_significant
spring,quantifier_distribution,-3.229541425125751,tags,TRUE,under_represented
asp.net-mvc,quantifier_distribution,-2.868714311957064,tags,TRUE,under_represented
database,quantifier_distribution,10.127729406295728,tags,TRUE,over_represented
wordpress,quantifier_distribution,0.8255597551529577,tags,FALSE,not_significant
string,quantifier_distribution,-0.5792198484912828,tags,FALSE,not_significant
postgresql,quantifier_distribution,6.303009035293938,tags,TRUE,over_represented
flutter,quantifier_distribution,-4.039115716279264,tags,TRUE,under_represented
mongodb,quantifier_distribution,3.0768400285702695,tags,TRUE,over_represented
wpf,quantifier_distribution,-1.3145183364827726,tags,FALSE,not_significant
windows,quantifier_distribution,-0.083834365169244085,tags,FALSE,not_significant
bash,quantifier_distribution,-0.8652440956545753,tags,FALSE,not_significant
xcode,quantifier_distribution,-4.3086213198783625,tags,TRUE,under_represented
amazon-web-services,quantifier_distribution,1.220960042233212,tags,FALSE,not_significant
oracle-database,quantifier_distribution,4.258177806598974,tags,TRUE,over_represented
git,quantifier_distribution,1.961468516929597,tags,FALSE,not_significant
dataframe,quantifier_distribution,4.719692567254722,tags,TRUE,over_represented
spring-boot,quantifier_distribution,-3.916510493266126,tags,TRUE,under_represented
azure,quantifier_distribution,1.725130830705755,tags,FALSE,not_significant
list,quantifier_distribution,3.8940134970489373,tags,TRUE,over_represented
multithreading,quantifier_distribution,9.868695520995026,tags,TRUE,over_represented
firebase,quantifier_distribution,-2.1844693628516256,tags,TRUE,under_represented
vb.net,quantifier_distribution,-0.8874430065438743,tags,FALSE,not_significant
docker,quantifier_distribution,-0.8943815354836443,tags,FALSE,not_significant
react-native,quantifier_distribution,-4.223293077108664,tags,TRUE,under_represented
eclipse,quantifier_distribution,-1.731661840429809,tags,FALSE,not_significant
algorithm,quantifier_distribution,25.575053030132405,tags,TRUE,over_represented
powershell,quantifier_distribution,-0.5019469451156949,tags,FALSE,not_significant
macos,quantifier_distribution,-1.7115139414249958,tags,FALSE,not_significant
numpy,quantifier_distribution,3.1361225204530503,tags,TRUE,over_represented
visual-studio,quantifier_distribution,-2.4513639956814344,tags,TRUE,under_represented
forms,quantifier_distribution,-2.819175512792379,tags,TRUE,under_represented
image,quantifier_distribution,-2.059121039186025,tags,TRUE,under_represented
function,quantifier_distribution,-1.2241470961404932,tags,FALSE,not_significant
scala,quantifier_distribution,-0.5316170666143452,tags,FALSE,not_significant
vue.js,quantifier_distribution,-0.9501606204592735,tags,FALSE,not_significant
twitter-bootstrap,quantifier_distribution,-1.0056856530509108,tags,FALSE,not_significant
performance,quantifier_distribution,15.449899988322176,tags,TRUE,over_represented
winforms,quantifier_distribution,-1.3437193067058306,tags,FALSE,not_significant
selenium,quantifier_distribution,-5.250677131460669,tags,TRUE,under_represented
loops,quantifier_distribution,3.0581569402797455,tags,TRUE,over_represented
kotlin,quantifier_distribution,-3.540273802026244,tags,TRUE,under_represented
sqlite,quantifier_distribution,0.7762729341483703,tags,FALSE,not_significant
matlab,quantifier_distribution,-0.4514754734151663,tags,FALSE,not_significant
python-2.7,quantifier_distribution,-1.9369787898443238,tags,FALSE,not_significant
hibernate,quantifier_distribution,-3.089285746561987,tags,TRUE,under_represented
shell,quantifier_distribution,0.12000532150480481,tags,FALSE,not_significant
express,quantifier_distribution,-2.886429681817681,tags,TRUE,under_represented
dart,quantifier_distribution,-2.9445215763025927,tags,TRUE,under_represented
entity-framework,quantifier_distribution,0.1358767795616105,tags,FALSE,not_significant
csv,quantifier_distribution,3.342839853768966,tags,TRUE,over_represented
rest,quantifier_distribution,1.4755949193829552,tags,FALSE,not_significant
apache,quantifier_distribution,-0.47640048679440916,tags,FALSE,not_significant
maven,quantifier_distribution,-2.5437701112731124,tags,TRUE,under_represented
android-studio,quantifier_distribution,-3.7217968808501114,tags,TRUE,under_represented
linq,quantifier_distribution,2.0847596975721365,tags,TRUE,over_represented
dictionary,quantifier_distribution,2.9681122981687875,tags,TRUE,over_represented
qt,quantifier_distribution,-1.4812656834489049,tags,FALSE,not_significant
asp.net-core,quantifier_distribution,-1.3466327778432272,tags,FALSE,not_significant
unit-testing,quantifier_distribution,0.21555304838277076,tags,FALSE,not_significant
facebook,quantifier_distribution,0.34337121911381,tags,FALSE,not_significant
swing,quantifier_distribution,-1.7238136716516852,tags,FALSE,not_significant
file,quantifier_distribution,1.0400922966709163,tags,FALSE,not_significant
class,quantifier_distribution,2.4442365878516075,tags,TRUE,over_represented
apache-spark,quantifier_distribution,5.309444893986632,tags,TRUE,over_represented
tensorflow,quantifier_distribution,1.1346187856497645,tags,FALSE,not_significant
sorting,quantifier_distribution,5.265601193094307,tags,TRUE,over_represented
date,quantifier_distribution,-1.0902038944659649,tags,FALSE,not_significant
unity-game-engine,quantifier_distribution,-1.7825333636595433,tags,FALSE,not_significant
t-sql,quantifier_distribution,9.1959507212999,tags,TRUE,over_represented
go,quantifier_distribution,-0.8302760756412132,tags,FALSE,not_significant
authentication,quantifier_distribution,-2.1025673715129427,tags,TRUE,under_represented
symfony,quantifier_distribution,-2.7539524040247167,tags,TRUE,under_represented
for-loop,quantifier_distribution,1.6387128909445772,tags,FALSE,not_significant
.htaccess,quantifier_distribution,-1.083488892645366,tags,FALSE,not_significant
matplotlib,quantifier_distribution,0.14126180329582408,tags,FALSE,not_significant
datetime,quantifier_distribution,0.31677818267469876,tags,FALSE,not_significant
opencv,quantifier_distribution,-0.5522687660490596,tags,FALSE,not_significant
google-chrome,quantifier_distribution,-0.2695894740628836,tags,FALSE,not_significant
codeigniter,quantifier_distribution,-1.4676996657452253,tags,FALSE,not_significant
perl,quantifier_distribution,0.6413824581226892,tags,FALSE,not_significant
validation,quantifier_distribution,-0.9730925488214317,tags,FALSE,not_significant
http,quantifier_distribution,-1.0521003097883117,tags,FALSE,not_significant
sockets,quantifier_distribution,0.4584150670658086,tags,FALSE,not_significant
object,quantifier_distribution,1.458499967170131,tags,FALSE,not_significant
google-maps,quantifier_distribution,-2.9619989055249225,tags,TRUE,under_represented
uitableview,quantifier_distribution,-1.4464755812627288,tags,FALSE,not_significant
xaml,quantifier_distribution,-1.207308151971004,tags,FALSE,not_significant
if-statement,quantifier_distribution,-0.1565885146263842,tags,FALSE,not_significant
oop,quantifier_distribution,5.409048147742843,tags,TRUE,over_represented
ubuntu,quantifier_distribution,0.8634034695637485,tags,FALSE,not_significant
cordova,quantifier_distribution,-4.2714135857114846,tags,TRUE,under_represented
visual-studio-code,quantifier_distribution,-4.143522905022385,tags,TRUE,under_represented
email,quantifier_distribution,-0.6498152364060245,tags,FALSE,not_significant
android-layout,quantifier_distribution,-0.9877300875855839,tags,FALSE,not_significant
ms-access,quantifier_distribution,4.861530887709477,tags,TRUE,over_represented
web-services,quantifier_distribution,-1.823809521596142,tags,FALSE,not_significant
spring-mvc,quantifier_distribution,-2.876981045406191,tags,TRUE,under_represented
ggplot2,quantifier_distribution,5.701297222027663,tags,TRUE,over_represented
parsing,quantifier_distribution,0.18167204358480807,tags,FALSE,not_significant
pointers,quantifier_distribution,-2.1963476506268984,tags,TRUE,under_represented
github,quantifier_distribution,-0.8405219986944956,tags,FALSE,not_significant
user-interface,quantifier_distribution,-1.2836761424181236,tags,FALSE,not_significant
