topic,category,n_miscomm,n_no_miscomm,n_total,p_value,estimate,ci_lower,ci_upper,p_adj,significant,direction
opencv,scope_ambiguity,104,70802,70906,0.14717103985828134,0.0014667306010774828,-5.061092794890001e-4,5.8230252459362866e-5,0.17112911611428064,FALSE,not_significant
google-chrome,scope_ambiguity,108,69108,69216,0.40454163302985074,0.0015603328710124826,-4.248474812721771e-4,1.641729941125396e-4,0.4494907033665008,FALSE,not_significant
codeigniter,scope_ambiguity,91,68515,68606,0.0203569652505619,0.0013264145993061832,-6.37101743119211e-4,-9.140928745302544e-5,0.02788625376789301,TRUE,below_baseline
perl,scope_ambiguity,145,67888,68033,0.0052289181087127054,0.0021313186247850307,9.371734824940132e-5,7.875796721360573e-4,0.008367439448419708,TRUE,above_baseline
validation,scope_ambiguity,150,66325,66475,3.9363475594718513e-4,0.0022564874012786762,2.047393322009464e-4,9.268952411718033e-4,7.872695118943703e-4,TRUE,above_baseline
http,scope_ambiguity,143,66266,66409,0.003768737636442166,0.0021533225918173742,1.0971439151660458e-4,8.155905629335411e-4,0.006229318407342424,TRUE,above_baseline
sockets,scope_ambiguity,134,64729,64863,0.020221851441500936,0.002065892727749256,2.540601750344976e-5,7.250392088104594e-4,0.02788625376789301,TRUE,above_baseline
object,scope_ambiguity,126,64574,64700,0.11243637258812522,0.0019474497681607418,-8.333079471783625e-5,5.96890101854717e-4,0.1379587393719328,FALSE,not_significant
google-maps,scope_ambiguity,68,64456,64524,8.355057102551618e-5,0.0010538714276858224,-8.876972021678662e-4,-3.8590017164509175e-4,1.8792687541596933e-4,TRUE,below_baseline
uitableview,scope_ambiguity,93,63430,63523,0.16490888532798287,0.0014640366481431923,-5.244243356293259e-4,7.115740273110771e-5,0.19064611020576056,FALSE,not_significant
xaml,scope_ambiguity,87,62131,62218,0.07620470815230394,0.0013983091709794592,-5.864479321955711e-4,1.7260449698868266e-6,0.09832865568039219,FALSE,not_significant
if-statement,scope_ambiguity,196,61820,62016,6.237226264982452e-19,0.0031604747162022706,0.001027736468327465,0.0019118727348924735,4.301535355160311e-18,TRUE,above_baseline
oop,scope_ambiguity,194,61801,61995,3.381834162841616e-18,0.0031292846197273974,9.986487885887047e-4,0.0018785802216814873,2.2545561085610776e-17,TRUE,above_baseline
ubuntu,scope_ambiguity,64,58865,58929,3.573391915774239e-4,0.0010860527074954605,-8.710647940141586e-4,-3.381700201795231e-4,7.292636562804569e-4,TRUE,below_baseline
cordova,scope_ambiguity,57,58172,58229,2.9441017599780565e-5,9.788936784076662e-4,-9.663143041514061e-4,-4.572385682178642e-4,7.453422177159637e-5,TRUE,below_baseline
visual-studio-code,scope_ambiguity,73,58127,58200,0.010463050712386892,0.001254295532646048,-7.244003205802397e-4,-1.4834884331226705e-4,0.01585310713998014,TRUE,below_baseline
email,scope_ambiguity,72,57893,57965,0.008633577803623924,0.0012421288708703527,-7.357515318058439e-4,-1.6133095563805334e-4,0.013489965318162381,TRUE,below_baseline
android-layout,scope_ambiguity,70,57651,57721,0.005229649655262318,0.0012127302021794494,-7.623437689798097e-4,-1.9353605584589427e-4,0.008367439448419708,TRUE,below_baseline
ms-access,scope_ambiguity,132,57564,57696,4.9063442416021e-4,0.0022878535773710484,2.0698771963646977e-4,9.873792059210242e-4,9.620282826670784e-4,TRUE,above_baseline
web-services,scope_ambiguity,101,57570,57671,0.7233082478588645,0.0017513134851138354,-2.810056892434142e-4,4.0229243028648223e-4,0.761377103009331,FALSE,not_significant
spring-mvc,scope_ambiguity,62,57152,57214,4.1325636928515863e-4,0.001083650854685916,-8.77117683391713e-4,-3.369208364210577e-4,8.18329444129027e-4,TRUE,below_baseline
ggplot2,scope_ambiguity,30,57162,57192,1.1563073394676264e-11,5.245488879563575e-4,-0.0013545034979342,-9.77738955337688e-4,5.3781736719424487e-11,TRUE,below_baseline
parsing,scope_ambiguity,135,56871,57006,8.467122554247405e-5,0.002368171771392485,2.7815285277677285e-4,0.0010768504608235946,1.8815827898327567e-4,TRUE,above_baseline
pointers,scope_ambiguity,164,56770,56934,5.32759164365948e-12,0.0028805283310499876,7.4932541446814e-4,0.0016303910184472324,2.5988251920290144e-11,TRUE,above_baseline
github,scope_ambiguity,103,56551,56654,0.4610800693975338,0.001818053447241148,-2.2379138480379005e-4,4.785580501014833e-4,0.5011739884755803,FALSE,not_significant
user-interface,scope_ambiguity,105,56417,56522,0.33443006288822413,0.0018576837337673825,-1.8836586944274227e-4,5.223931077929045e-4,0.37576411560474626,FALSE,not_significant
kubernetes,scope_ambiguity,62,56451,56513,5.990393061405279e-4,0.0010970927043335162,-8.670118748450045e-4,-3.201429456725658e-4,0.0011519986656548613,TRUE,below_baseline
c++11,scope_ambiguity,229,56280,56509,2.767272233937252e-42,0.00405245182183369,0.0018377194736078936,0.0028858439408748836,3.9532460484817887e-41,TRUE,above_baseline
selenium-webdriver,scope_ambiguity,69,56077,56146,0.007795439403887335,0.0012289388380294234,-7.519951947446228e-4,-1.7146735838113327e-4,0.012276282525806828,TRUE,below_baseline
google-sheets,scope_ambiguity,75,55934,56009,0.04301883576930734,0.0013390705065257369,-6.549025959483108e-4,-4.829662018481813e-5,0.05735844769240978,FALSE,not_significant
elasticsearch,scope_ambiguity,67,55864,55931,0.0045930180904128455,0.001197904560976918,-7.799059980133417e-4,-2.0562510921742517e-4,0.007468322098232269,TRUE,below_baseline
google-apps-script,scope_ambiguity,62,55173,55235,0.001162519120161872,0.0011224766905042092,-8.479280481840164e-4,-2.8845879999216784e-4,0.0021330626058016,TRUE,below_baseline
templates,scope_ambiguity,128,55078,55206,3.3651427724817277e-4,0.002318588559214578,2.263759597173258e-4,0.0010294609295272278,6.938438706147891e-4,TRUE,above_baseline
ruby-on-rails-3,scope_ambiguity,46,55045,55091,1.029598053538786e-6,8.349821204915504e-4,-0.0010974476235136876,-6.139283646878144e-4,3.2685652493294797e-6,TRUE,below_baseline
security,scope_ambiguity,162,54776,54938,7.872165400348378e-13,0.002948778623175216,8.043965008333079e-4,0.0017118205163325212,4.037007897614553e-12,TRUE,above_baseline
variables,scope_ambiguity,108,53559,53667,0.07001598018664765,0.002012409860808318,-5.7774497992125096e-5,7.012539904241584e-4,0.0909298443982437,FALSE,not_significant
machine-learning,scope_ambiguity,103,53418,53521,0.18853374611677623,0.0019244782421853105,-1.378594531821228e-4,6.054757083681411e-4,0.2154671384191728,FALSE,not_significant
flask,scope_ambiguity,39,53390,53429,6.562226218395429e-8,7.299406689251156e-4,-0.0011903309088773099,-7.311279824570616e-4,2.2628366270329064e-7,TRUE,below_baseline
sql-server-2008,scope_ambiguity,180,53208,53388,4.0078913156008405e-21,0.0033715441672285905,0.0011888878658537784,0.0021728602394188,3.2063130524806724e-20,TRUE,above_baseline
exception,scope_ambiguity,182,52862,53044,2.139658021231471e-22,0.003431113792323354,0.0012425450195275214,0.002238342335934584,1.8605721923751917e-21,TRUE,above_baseline
tkinter,scope_ambiguity,52,52268,52320,1.0577675590841025e-4,9.938837920489296e-4,-9.672939370739587e-4,-4.2627870801278494e-4,2.274768944266887e-4,TRUE,below_baseline
delphi,scope_ambiguity,120,52046,52166,7.132981951024288e-4,0.0023003488862477477,1.982427439083079e-4,0.0010211147994025848,0.001345845651136658,TRUE,above_baseline
nginx,scope_ambiguity,48,52002,52050,1.9988903952118747e-5,9.221902017291067e-4,-0.0010297679686128432,-5.071918571135463e-4,5.191923104446428e-5,TRUE,below_baseline
listview,scope_ambiguity,45,51649,51694,5.721492482208262e-6,0.00087050721553758655,-0.001074929404490786,-5.653963936186436e-4,1.6347121377737892e-5,TRUE,below_baseline
haskell,scope_ambiguity,107,51359,51466,0.03221408053872798,0.002079042474643454,-5.4958472031531726e-6,7.822405673054585e-4,0.04324037656205098,TRUE,above_baseline
debugging,scope_ambiguity,103,51116,51219,0.0780347202146274,0.0020109724906772876,-6.802035850763386e-5,7.086251106776063e-4,0.10004451309567616,FALSE,not_significant
asynchronous,scope_ambiguity,114,50982,51096,0.0029850872071068815,0.0022310944105213715,1.3099088956368085e-4,9.498577022944595e-4,0.005102713174541678,TRUE,above_baseline
jpa,scope_ambiguity,62,51022,51084,0.00873929060608482,0.001213687260198888,-7.793579835548186e-4,-1.746077252320082e-4,0.013549287761371815,TRUE,below_baseline
jsp,scope_ambiguity,54,50722,50776,5.867521974548494e-4,0.0010634945643611155,-9.111591944451681e-4,-3.431919060172037e-4,0.0011393246552521348,TRUE,below_baseline
web-scraping,scope_ambiguity,33,50614,50647,1.2722202553239597e-8,6.515687010089443e-4,-0.0012619497396510761,-8.162530875156378e-4,4.543643769014142e-8,TRUE,below_baseline
gradle,scope_ambiguity,70,50285,50355,0.10097485672431836,0.0013901300764571542,-6.263862579739547e-4,2.5306181703660532e-5,0.12543460462648243,FALSE,not_significant
batch-file,scope_ambiguity,92,50082,50174,0.43627265030581747,0.0018336190058596085,-2.317550726734979e-4,5.176528552081121e-4,0.4794204948415577,FALSE,not_significant
generics,scope_ambiguity,164,49790,49954,5.37072126261801e-18,0.0032830203787484486,0.0010904451344754156,0.0020942553938368786,3.4649814597535544e-17,TRUE,above_baseline
xamarin,scope_ambiguity,48,49843,49891,7.533262501888665e-5,9.62097372271552e-4,-0.0010011180675125585,-4.5602741712894013e-4,1.7519215120671315e-4,TRUE,below_baseline
pdf,scope_ambiguity,70,49645,49715,0.1253622058971482,0.0014080257467565121,-6.126716394110779e-4,4.738290373949936e-5,0.15103880228572072,FALSE,not_significant
google-cloud-platform,scope_ambiguity,56,49271,49327,0.0026965516962725537,0.0011352808806535974,-8.530231401048535e-4,-2.5775532777255457e-4,0.004730792449600971,TRUE,below_baseline
wcf,scope_ambiguity,71,49184,49255,0.17863466887819493,0.001441478022535783,-5.846532629793305e-4,8.626907886629385e-5,0.2053272056071206,FALSE,not_significant
amazon-s3,scope_ambiguity,61,49062,49123,0.015526749074519147,0.001241780835861002,-7.607566798438944e-4,-1.3702187761870435e-4,0.021868660668336825,TRUE,below_baseline
ssl,scope_ambiguity,67,48939,49006,0.08156940354831235,0.0013671795290372607,-6.510526067169399e-4,4.071435606858441e-6,0.10325240955482577,FALSE,not_significant
testing,scope_ambiguity,84,48689,48773,0.8652770402792348,0.0017222643675804236,-3.367655445449828e-4,3.9995405052122723e-4,0.8784538479992231,FALSE,not_significant
jenkins,scope_ambiguity,43,48488,48531,1.6152010948496508e-5,8.860316086625044e-4,-0.0010698649156992335,-5.394120961603605e-4,4.250529196972766e-5,TRUE,below_baseline
npm,scope_ambiguity,40,47465,47505,6.792531889444329e-6,8.420166298284391e-4,-0.0011100063929210995,-5.873005766066251e-4,1.913389264632205e-5,TRUE,below_baseline
unix,scope_ambiguity,103,47258,47361,0.010431797452652146,0.0021747851607863008,6.424940602478422e-5,9.039806863632145e-4,0.01585310713998014,TRUE,above_baseline
recursion,scope_ambiguity,167,47004,47171,1.7049546963577042e-22,0.003540310784168239,0.0013133900588721773,0.002385891280279698,1.6237663774835278e-21,TRUE,above_baseline
ionic-framework,scope_ambiguity,53,46338,46391,0.004076454666399983,0.00114246297773275,-8.560519576890748e-4,-2.4036231603002814e-4,0.006682712567868825,TRUE,below_baseline
network-programming,scope_ambiguity,92,46198,46290,0.12052875760124113,0.0019874702959602505,-1.0925348185520002e-4,7.028538445910983e-4,0.14609546375908017,FALSE,not_significant
google-app-engine,scope_ambiguity,49,46048,46097,0.00104411724930603,0.001062975898648502,-9.256232696885074e-4,-3.297651621990913e-4,0.0019335504616778334,TRUE,below_baseline
visual-studio-2010,scope_ambiguity,70,45597,45667,0.412056301808486,0.0015328355267479798,-5.170231356495193e-4,2.0135395996087618e-4,0.45531083072760886,FALSE,not_significant
mongoose,scope_ambiguity,35,45363,45398,1.8625114712882199e-6,7.709590730869201e-4,-0.0011755621900530016,-6.63859892957761e-4,5.7308045270406765e-6,TRUE,below_baseline
assembly,scope_ambiguity,182,44836,45018,8.243135499310768e-34,0.004042827313519037,0.0017657615252950434,0.0029385528725584275,9.697806469777374e-33,TRUE,above_baseline
.net-core,scope_ambiguity,73,44696,44769,0.757221437557285,0.0016305925975563448,-4.341903790354113e-4,3.140353449634982e-4,0.7887723307888386,FALSE,not_significant
android-fragments,scope_ambiguity,53,44243,44296,0.011407727501790992,0.001196496297634098,-8.165285204741522e-4,-1.718191134422546e-4,0.017026458957897003,TRUE,below_baseline
math,scope_ambiguity,226,44048,44274,4.407067701089684e-68,0.005104576049148484,0.002749892223534571,0.004077919645577795,9.793483780199296e-67,TRUE,above_baseline
join,scope_ambiguity,103,43514,43617,6.601033110501575e-4,0.0023614645665680813,2.1498465921944134e-4,0.0011266042447321185,0.001257339640095538,TRUE,above_baseline
winapi,scope_ambiguity,108,43329,43437,5.550826251409893e-5,0.0024863595552179017,3.2705926719712346e-4,0.001264319614054077,1.3216252979547365e-4,TRUE,above_baseline
svg,scope_ambiguity,48,43352,43400,0.0030459759527132826,0.0011059907834101382,-8.978242493389865e-4,-2.715344130253397e-4,0.005129944492990581,TRUE,below_baseline
rust,scope_ambiguity,78,43165,43243,0.5674094762911869,0.001803760146150822,-2.8718513735934744e-4,5.133652004763889e-4,0.6068550548568844,FALSE,not_significant
animation,scope_ambiguity,50,43190,43240,0.006874752411241297,0.001156336725254394,-8.550890757546607e-4,-2.1357770292115385e-4,0.010912305414668724,TRUE,below_baseline
session,scope_ambiguity,82,43080,43162,0.29070479144888794,0.0018998192854826005,-2.0199322031412347e-4,6.202915620947217e-4,0.3284799903377265,FALSE,not_significant
intellij-idea,scope_ambiguity,36,43058,43094,1.5617577452565484e-5,8.353831159790226e-4,-0.0011285608243139743,-5.820131729125833e-4,4.164687320684129e-5,TRUE,below_baseline
django-models,scope_ambiguity,46,42979,43025,0.0017113822276941329,0.0010691458454386985,-9.307644831136657e-4,-3.122840551935401e-4,0.0030560396923109516,TRUE,below_baseline
laravel-5,scope_ambiguity,51,42912,42963,0.011110710476692941,0.0011870679421828085,-8.296192270291264e-4,-1.7758511778985937e-4,0.016707835303297655,TRUE,below_baseline
curl,scope_ambiguity,46,42801,42847,0.001887636054533478,0.0010735874156883795,-9.276032384680202e-4,-3.065621593398235e-4,0.003340948769085802,TRUE,below_baseline
hadoop,scope_ambiguity,42,42711,42753,3.668188979190678e-4,9.823872008981826e-4,-0.0010056996219178212,-4.1086620547041647e-4,7.410482786243794e-4,TRUE,below_baseline
javascript,quantifier_distribution,1988,2480395,2482383,5.378186843455642e-10,8.008433831523983e-4,-1.6240886766011672e-4,-8.789007321196787e-5,3.0732496248317955e-9,TRUE,below_baseline
python,quantifier_distribution,2065,2168548,2170613,0.24040264237642917,9.513441594609449e-4,-1.745063514845401e-5,6.815324689346251e-5,0.2879073561394361,FALSE,not_significant
java,quantifier_distribution,1871,1884223,1886094,0.004225857267285872,9.919972175299852e-4,1.943846729902436e-5,1.1257026058406481e-4,0.00836803419264529,TRUE,above_baseline
c#,quantifier_distribution,1726,1602367,1604093,1.807706894793915e-9,0.0010759974639874372,9.781294473653444e-5,2.0219627606145869e-4,1.0042816082188416e-8,TRUE,above_baseline
php,quantifier_distribution,1297,1445164,1446461,0.25991241470098375,8.966712548765573e-4,-7.961246420889121e-5,2.096926678512449e-5,0.3022237380243997,FALSE,not_significant
android,quantifier_distribution,654,1369108,1369762,7.244044435306253e-65,4.7745520754700454e-4,-4.8711652189662157e-4,-4.0995877018625064e-4,2.897617774122501e-63,TRUE,below_baseline
html,quantifier_distribution,909,1172485,1173394,1.2868582102168442e-7,7.746758548279606e-4,-2.0312558388319976e-4,-9.950841363776024e-5,5.16417390956668e-7,TRUE,below_baseline
jquery,quantifier_distribution,836,1019033,1019869,5.334296030822502e-4,8.197131200183553e-4,-1.6315658429869368e-4,-4.940288284147701e-5,0.001403762113374343,TRUE,below_baseline
c++,quantifier_distribution,1141,807044,808185,1.5654925247289765e-44,0.0014118054653328136,4.030414310769697e-4,5.685837924117763e-4,3.913731311822441e-43,TRUE,above_baseline
css,quantifier_distribution,654,797162,797816,0.002106261065588605,8.197378844244788e-4,-1.7023727787703893e-4,-4.2272660450884715e-5,0.0045788284034534894,TRUE,below_baseline
sql,quantifier_distribution,1281,670714,671995,1.9023299538545015e-145,0.00190626418351327,8.752649301517766e-4,0.0010852777296978824,1.9023299538545016e-143,TRUE,above_baseline
ios,quantifier_distribution,439,668176,668615,7.427700461126092e-13,6.565811416136342e-4,-3.3202003435729564e-4,-2.0680338959231732e-4,6.424945562704203e-12,TRUE,below_baseline
mysql,quantifier_distribution,989,652757,653746,1.4210100419518771e-52,0.0015128199637167953,4.918221058367477e-4,6.818321144199615e-4,4.0600286912910777e-51,TRUE,above_baseline
r,quantifier_distribution,579,502451,503030,2.2252885007328355e-7,0.0011510247897739698,1.305342993099777e-4,3.195295730610806e-4,8.558801925895522e-7,TRUE,above_baseline
reactjs,quantifier_distribution,242,457758,458000,1.3880582929234361e-18,5.283842794759825e-4,-4.652800017970686e-4,-3.2993714642784764e-4,1.633009756380513e-17,TRUE,below_baseline
node.js,quantifier_distribution,280,455168,455448,6.8127431307612044e-12,6.147792942333702e-4,-3.842348169765172e-4,-2.3819230173362374e-4,4.8662450934008606e-11,TRUE,below_baseline
arrays,quantifier_distribution,548,415741,416289,2.839657809566018e-16,0.0013163931787772438,2.795785430245737e-4,5.012221073530326e-4,3.1551753439622422e-15,TRUE,above_baseline
